employee_id,designation,no_of_trainings,length_of_service,avg_training_score,is_promoted
61504,Admin,2,12,47.0,0
58792,Platform Engineer,1,4,78.0,1
74300,Platform Engineer,2,5,50.0,0
4970,Data Engineer,2,3,56.0,0
41390,Principle Architect,1,11,,0
6660,Principle Architect,1,7,49.0,0
7292,Data Engineer,2,15,48.0,0
60887,Data Engineer,1,4,81.0,0
21578,Data Analyst,1,5,47.0,0
272,Software Engineer,1,2,82.0,1
47885,Admin,2,6,63.0,0
31652,Data Engineer,1,4,78.0,0
38831,Platform Engineer,1,5,87.0,0
32409,Admin,1,7,65.0,1
4708,Admin,1,3,57.0,0
46014,Admin,1,2,54.0,0
60298,Software Engineer,2,11,,0
16199,QA Engineer,2,4,58.0,0
73222,Admin,1,6,60.0,0
69589,Data Engineer,1,7,69.0,0
12442,DevOps Engineer,1,4,59.0,0
77713,Platform Engineer,1,6,93.0,1
14090,Manager,1,7,50.0,0
59391,QA Engineer,2,2,88.0,1
37437,QA Engineer,1,10,52.0,0
59827,Platform Engineer,1,2,80.0,0
73128,Data Engineer,1,10,48.0,0
16671,Software Engineer,1,10,60.0,0
1828,Data Engineer,1,3,63.0,0
51618,Admin,1,5,86.0,1
40801,Software Engineer,2,8,50.0,0
10099,Admin,1,8,47.0,0
47473,Manager,2,4,54.0,0
67635,Manager,1,3,57.0,0
36395,Data Analyst,2,8,80.0,0
23111,Data Engineer,2,7,,1
12683,Manager,4,7,51.0,0
35282,Platform Engineer,1,1,63.0,0
49091,Platform Engineer,1,12,63.0,0
31435,Principle Architect,1,14,51.0,0
44714,DevOps Engineer,1,19,72.0,1
59482,DevOps Engineer,3,6,83.0,0
24849,QA Engineer,1,1,63.0,0
49377,Data Scientist,2,5,86.0,0
47523,Data Analyst,1,1,55.0,0
21854,Software Engineer,1,6,67.0,1
57121,Manager,1,2,60.0,0
44844,Data Engineer,3,11,72.0,0
44972,QA Engineer,1,6,77.0,1
36156,QA Engineer,1,1,66.0,0
4960,Data Scientist,1,5,54.0,0
53101,Admin,2,6,,0
37721,Data Scientist,3,6,71.0,0
38185,Principle Architect,2,7,48.0,0
41026,DevOps Engineer,1,4,48.0,0
49837,Software Engineer,1,4,84.0,0
27545,Principle Architect,1,4,60.0,0
52913,Software Engineer,3,5,74.0,0
59518,Principle Architect,2,4,81.0,0
38866,QA Engineer,1,3,66.0,0
53911,Data Scientist,1,1,79.0,0
23913,Admin,1,4,60.0,0
60565,Software Engineer,1,9,83.0,1
32187,Data Scientist,1,7,56.0,0
6458,DevOps Engineer,1,4,47.0,0
72066,Admin,1,9,60.0,0
72815,Data Scientist,1,4,,0
3848,Software Engineer,1,3,78.0,0
70674,Principle Architect,4,3,99.0,1
43150,QA Engineer,1,5,49.0,0
41606,Admin,1,3,58.0,0
65584,Platform Engineer,2,12,56.0,0
11167,DevOps Engineer,1,2,52.0,0
64980,Platform Engineer,4,4,68.0,0
62184,Principle Architect,2,10,51.0,0
16636,Principle Architect,3,1,68.0,0
59748,QA Engineer,1,7,69.0,0
9538,QA Engineer,1,7,62.0,0
47318,DevOps Engineer,1,5,78.0,0
24100,DevOps Engineer,2,2,85.0,0
7620,Data Engineer,2,9,59.0,0
8211,Admin,1,4,58.0,0
14895,QA Engineer,2,3,47.0,0
75725,Principle Architect,1,1,74.0,0
24265,Data Scientist,1,3,70.0,0
45045,Data Analyst,1,2,50.0,0
70018,Principle Architect,2,5,53.0,1
47307,Data Scientist,1,10,76.0,0
68113,Data Analyst,1,9,49.0,0
35251,Data Analyst,2,11,88.0,0
31489,Admin,4,4,47.0,0
65338,Data Engineer,1,1,84.0,0
14708,Admin,1,4,47.0,0
22215,Platform Engineer,2,1,84.0,0
76364,Data Engineer,1,7,75.0,0
2818,Data Engineer,1,1,72.0,0
56319,Platform Engineer,1,15,,0
4906,Platform Engineer,1,6,52.0,0
6557,DevOps Engineer,1,3,51.0,0
881,Manager,2,2,64.0,0
53270,Data Scientist,3,6,48.0,0
13292,Manager,2,3,70.0,0
61642,Principle Architect,2,5,53.0,0
40442,Data Analyst,1,7,57.0,0
486,Software Engineer,1,7,51.0,0
33608,Manager,2,5,49.0,0
29854,Platform Engineer,4,3,48.0,0
51948,QA Engineer,1,2,,0
27820,QA Engineer,1,4,59.0,0
75406,Manager,1,8,58.0,0
53715,Manager,1,16,70.0,0
52991,Platform Engineer,1,3,48.0,0
33361,Admin,1,5,80.0,0
56560,Manager,1,6,48.0,1
51067,Data Scientist,1,7,46.0,0
55752,Data Engineer,1,7,48.0,0
150,Data Scientist,1,3,80.0,0
61850,QA Engineer,1,2,57.0,0
50918,Software Engineer,1,3,,0
67826,Data Scientist,1,4,77.0,0
24481,Data Engineer,1,3,88.0,0
73672,Data Analyst,1,9,95.0,1
10406,Data Engineer,1,1,78.0,0
54533,QA Engineer,1,17,67.0,0
13503,DevOps Engineer,1,1,58.0,0
19056,Software Engineer,1,7,48.0,0
53423,DevOps Engineer,1,5,78.0,0
70071,QA Engineer,1,1,83.0,0
36914,Data Analyst,1,9,59.0,1
8644,Data Engineer,1,5,70.0,0
77725,Admin,1,4,59.0,1
5844,QA Engineer,1,2,86.0,0
30755,Data Engineer,1,2,46.0,0
43483,Data Scientist,1,1,85.0,0
60148,QA Engineer,1,2,50.0,0
68911,DevOps Engineer,1,6,47.0,0
43197,Admin,1,2,50.0,0
27785,Platform Engineer,1,7,74.0,0
27044,DevOps Engineer,1,2,56.0,0
76288,Software Engineer,1,11,48.0,0
56083,Admin,1,2,60.0,0
41140,Data Analyst,1,8,69.0,0
49833,Data Engineer,1,4,,1
26659,Data Analyst,1,7,83.0,0
70759,Admin,1,7,57.0,0
23041,QA Engineer,1,5,84.0,0
15328,Data Scientist,1,7,70.0,0
65089,Manager,1,3,52.0,1
66530,Manager,2,6,84.0,1
67903,Data Analyst,2,6,68.0,0
17142,Data Scientist,1,4,,0
57626,Data Analyst,1,21,71.0,0
75468,Platform Engineer,1,9,78.0,0
29697,Manager,1,4,88.0,0
15318,Software Engineer,2,3,49.0,0
42785,Manager,1,2,50.0,0
48976,Data Engineer,1,5,64.0,0
23479,Admin,1,4,,0
34452,DevOps Engineer,2,12,51.0,0
21209,Manager,3,2,53.0,0
35757,Platform Engineer,1,1,50.0,0
3757,Principle Architect,1,19,80.0,0
25386,Admin,2,4,53.0,0
3126,QA Engineer,1,3,77.0,0
35509,Principle Architect,1,16,62.0,0
19516,Data Engineer,1,3,76.0,0
46630,Platform Engineer,1,4,78.0,0
41963,Manager,1,5,70.0,0
29063,Data Analyst,1,4,82.0,0
52835,Platform Engineer,1,12,,0
17637,Platform Engineer,1,6,87.0,0
5951,Platform Engineer,1,7,46.0,0
57005,Software Engineer,1,17,82.0,0
63228,QA Engineer,2,5,51.0,0
39992,QA Engineer,1,5,64.0,0
74940,DevOps Engineer,1,10,58.0,0
38979,Data Scientist,1,16,60.0,0
26008,Software Engineer,1,10,78.0,0
48051,Platform Engineer,1,3,84.0,0
74946,Principle Architect,1,7,60.0,0
34991,Data Engineer,1,5,53.0,0
69101,Data Analyst,1,4,60.0,0
72041,Data Engineer,1,11,67.0,0
63719,Software Engineer,1,3,50.0,0
47705,Data Analyst,1,9,78.0,0
6434,Principle Architect,2,4,83.0,0
4933,Data Scientist,3,5,59.0,0
52787,Data Scientist,1,6,74.0,0
19951,QA Engineer,1,3,46.0,0
64148,Data Analyst,1,2,84.0,0
51655,QA Engineer,1,3,62.0,0
1408,Data Engineer,2,6,49.0,0
10069,DevOps Engineer,1,6,,0
34978,QA Engineer,1,8,,0
40126,Software Engineer,1,15,51.0,0
43474,Manager,1,17,57.0,1
35165,Manager,1,5,81.0,1
15651,Software Engineer,1,5,52.0,0
45867,Platform Engineer,2,9,51.0,1
44004,Platform Engineer,1,3,59.0,0
44037,Data Engineer,1,7,74.0,1
4704,QA Engineer,1,1,78.0,1
56129,Manager,1,5,97.0,1
59138,Data Analyst,1,9,53.0,0
61810,Software Engineer,1,2,50.0,0
64333,DevOps Engineer,5,5,77.0,0
64463,Data Engineer,1,20,77.0,0
57634,Admin,1,6,48.0,0
1986,Platform Engineer,1,3,47.0,0
54471,DevOps Engineer,2,5,81.0,0
13310,Platform Engineer,1,4,43.0,0
55934,Data Engineer,1,6,47.0,0
20297,Software Engineer,1,6,60.0,0
25215,DevOps Engineer,1,10,70.0,0
9286,Data Scientist,2,2,85.0,0
7011,Platform Engineer,3,3,78.0,0
10165,Admin,1,1,,0
44828,Data Scientist,1,10,92.0,1
46121,Data Scientist,1,7,53.0,0
6483,Data Engineer,1,8,66.0,0
44194,DevOps Engineer,1,3,60.0,0
65223,Data Analyst,1,2,49.0,0
19615,Manager,1,3,48.0,0
56509,Data Scientist,1,6,53.0,0
40412,Admin,1,6,46.0,0
41145,Data Engineer,1,3,51.0,0
8626,Platform Engineer,2,5,94.0,1
30133,Platform Engineer,1,16,47.0,0
53546,Data Scientist,2,8,73.0,0
56016,Principle Architect,1,5,78.0,0
64334,DevOps Engineer,1,18,72.0,1
38209,Manager,1,2,59.0,0
63210,Principle Architect,2,4,71.0,0
25746,QA Engineer,1,10,50.0,0
25703,Data Analyst,1,1,59.0,0
35354,Data Engineer,1,16,52.0,0
3898,Software Engineer,1,5,57.0,0
19215,Data Scientist,1,6,82.0,0
37765,Data Engineer,1,8,86.0,0
69489,QA Engineer,1,4,80.0,0
44147,Principle Architect,1,5,82.0,0
38058,Admin,1,8,48.0,0
58661,Data Engineer,1,16,66.0,0
28300,Software Engineer,1,5,80.0,1
73462,Data Scientist,1,4,57.0,0
16333,Platform Engineer,1,4,60.0,0
71356,QA Engineer,1,10,57.0,0
75236,QA Engineer,1,4,50.0,0
9290,QA Engineer,2,3,87.0,0
15773,DevOps Engineer,1,1,92.0,1
31730,Data Scientist,1,9,76.0,0
37673,Admin,1,6,55.0,0
31668,Platform Engineer,1,3,83.0,0
54809,Data Analyst,1,4,50.0,0
71860,Data Scientist,1,7,56.0,0
44444,Software Engineer,1,6,52.0,0
61164,Data Scientist,1,14,72.0,0
78059,Admin,1,10,,0
30292,Data Analyst,2,5,44.0,0
40424,Data Analyst,2,4,54.0,0
19188,Principle Architect,1,4,53.0,0
63296,Data Engineer,1,19,84.0,0
11465,Data Analyst,1,5,63.0,0
22530,Manager,1,3,49.0,0
9276,Data Engineer,1,8,76.0,0
6803,Admin,2,4,80.0,0
62949,Data Engineer,2,11,69.0,0
19276,Manager,1,7,68.0,0
64522,Data Scientist,2,13,79.0,0
60951,Data Scientist,1,1,83.0,0
35652,Data Engineer,1,2,78.0,0
38608,DevOps Engineer,1,7,60.0,0
19096,Data Scientist,1,12,68.0,0
75076,Data Analyst,1,5,72.0,1
26639,Platform Engineer,2,10,99.0,1
52601,Admin,1,3,49.0,0
18790,Data Analyst,1,9,68.0,0
5579,Platform Engineer,2,3,83.0,0
37964,Admin,1,4,57.0,0
17381,Software Engineer,1,5,86.0,0
76034,Data Scientist,1,4,,0
4071,Admin,1,1,51.0,0
38571,Software Engineer,1,4,53.0,0
11878,Platform Engineer,1,6,,0
23621,QA Engineer,1,3,88.0,0
66329,Data Scientist,1,2,50.0,0
24499,Platform Engineer,1,5,49.0,0
15284,Software Engineer,1,11,69.0,0
35261,Admin,2,3,51.0,0
52851,Data Engineer,1,1,54.0,0
91,Data Engineer,1,5,60.0,0
39547,Admin,1,1,66.0,1
3759,Data Engineer,1,3,58.0,0
45380,Principle Architect,1,5,87.0,0
64517,Admin,1,13,,0
55675,Data Engineer,2,5,51.0,0
57865,QA Engineer,1,13,67.0,0
23030,Admin,1,8,82.0,0
45797,Data Engineer,1,23,71.0,0
41047,Data Engineer,2,3,80.0,1
61776,Principle Architect,1,17,83.0,0
72954,QA Engineer,2,2,87.0,1
5479,QA Engineer,1,2,87.0,0
16703,Software Engineer,3,5,70.0,0
38476,Admin,3,12,43.0,0
71636,Platform Engineer,1,5,59.0,0
64553,Data Analyst,1,9,65.0,0
383,DevOps Engineer,1,3,83.0,0
58514,Principle Architect,1,2,51.0,0
34463,Data Engineer,1,3,59.0,0
6757,Data Engineer,1,5,55.0,0
56897,Principle Architect,1,8,70.0,0
17123,QA Engineer,1,16,85.0,0
21295,Data Scientist,1,1,54.0,0
70572,Data Analyst,1,2,52.0,1
24981,Platform Engineer,1,17,50.0,0
16893,Data Analyst,1,10,47.0,0
52523,QA Engineer,1,7,73.0,0
62266,Principle Architect,1,8,60.0,0
46520,Data Analyst,3,7,79.0,0
4541,Admin,1,15,46.0,0
15061,Platform Engineer,1,6,51.0,0
23702,Admin,1,3,86.0,1
14226,Principle Architect,1,16,53.0,0
5235,Principle Architect,1,1,51.0,0
78246,Manager,1,4,,0
7200,Data Scientist,1,5,77.0,0
11286,Platform Engineer,2,23,52.0,0
52279,Platform Engineer,1,1,58.0,0
38200,Admin,1,3,63.0,0
3946,Data Scientist,4,6,80.0,0
60773,Data Engineer,1,3,86.0,1
65470,Principle Architect,4,2,57.0,0
5488,Admin,1,3,82.0,0
10925,Software Engineer,2,4,68.0,0
55284,Data Analyst,1,8,48.0,0
17456,Data Analyst,1,8,82.0,1
36233,Principle Architect,1,2,68.0,1
53818,Manager,1,16,68.0,0
34075,Platform Engineer,2,3,49.0,0
47841,Software Engineer,1,7,75.0,0
45662,Data Engineer,1,1,59.0,0
69614,Data Engineer,1,3,82.0,0
20065,Data Analyst,1,2,50.0,1
66179,Principle Architect,2,6,86.0,0
71530,Manager,1,5,53.0,0
19085,QA Engineer,1,5,54.0,0
1453,Principle Architect,3,7,54.0,0
54432,DevOps Engineer,1,7,60.0,1
18631,Software Engineer,1,5,59.0,0
13323,Principle Architect,1,1,49.0,1
14612,DevOps Engineer,1,12,55.0,0
33762,DevOps Engineer,1,4,,1
14447,DevOps Engineer,1,5,65.0,0
45170,Data Analyst,1,1,50.0,0
2201,Data Analyst,1,2,59.0,0
69253,QA Engineer,1,4,56.0,0
62865,Data Scientist,1,4,44.0,0
43253,Software Engineer,1,5,48.0,0
60559,Software Engineer,1,7,52.0,0
25642,Data Analyst,2,7,76.0,0
33875,Data Scientist,3,2,89.0,0
77016,Data Scientist,1,7,69.0,0
75094,Platform Engineer,1,6,,0
76636,Principle Architect,1,1,56.0,0
75742,Data Analyst,1,1,50.0,0
30507,Data Engineer,1,1,72.0,0
76945,Data Engineer,1,7,48.0,0
48240,Principle Architect,1,9,46.0,0
11390,Platform Engineer,1,5,82.0,0
63625,Data Engineer,3,5,50.0,0
52857,Data Engineer,1,2,50.0,0
63323,Data Scientist,1,8,75.0,0
27940,DevOps Engineer,1,9,51.0,0
27788,Software Engineer,1,9,65.0,0
53957,Admin,1,5,58.0,0
35332,Data Engineer,1,12,43.0,0
7176,Manager,1,7,46.0,1
23060,Admin,1,2,,0
60403,Principle Architect,1,2,59.0,0
13485,Data Analyst,1,6,,0
4751,Platform Engineer,1,5,56.0,0
59191,Data Analyst,1,2,,0
13794,Manager,1,6,48.0,0
29355,Manager,1,12,81.0,1
38121,Platform Engineer,1,7,68.0,0
65618,QA Engineer,1,4,57.0,0
17115,Software Engineer,1,1,52.0,0
58479,Software Engineer,1,16,58.0,0
30362,Data Engineer,1,1,62.0,0
40727,Manager,1,2,63.0,0
27898,Software Engineer,1,7,56.0,0
42824,Data Scientist,1,7,57.0,0
71832,Data Analyst,1,15,50.0,0
12910,Principle Architect,1,9,93.0,1
48451,Principle Architect,1,6,50.0,0
62722,Software Engineer,1,4,47.0,0
26159,Data Analyst,4,8,48.0,0
38390,Principle Architect,2,5,79.0,0
48443,Principle Architect,1,10,71.0,0
63194,Data Engineer,1,4,63.0,1
592,Data Engineer,1,3,59.0,0
47846,Manager,1,18,46.0,0
36337,QA Engineer,1,6,,0
52297,Software Engineer,1,4,50.0,0
135,Data Analyst,1,2,84.0,0
70477,Software Engineer,1,13,82.0,0
51121,Manager,3,5,84.0,0
36381,Data Analyst,1,3,67.0,0
65763,Data Engineer,1,3,80.0,0
47098,Software Engineer,2,3,83.0,0
45459,Data Scientist,1,10,49.0,0
10247,Admin,3,8,55.0,0
59639,QA Engineer,1,1,55.0,0
72630,Data Scientist,1,6,49.0,0
21797,Data Scientist,1,9,47.0,0
21801,QA Engineer,1,7,78.0,0
9851,Manager,2,8,60.0,0
71035,DevOps Engineer,1,8,60.0,0
9820,DevOps Engineer,1,2,79.0,0
57210,Data Engineer,1,7,47.0,0
51421,DevOps Engineer,2,2,68.0,0
10182,Data Engineer,1,15,72.0,1
31610,Principle Architect,2,3,57.0,0
48845,DevOps Engineer,1,18,50.0,0
16097,DevOps Engineer,2,1,51.0,0
59869,Data Engineer,1,7,85.0,0
38134,Admin,1,7,57.0,1
39356,Admin,1,4,50.0,0
55676,QA Engineer,1,11,72.0,0
64932,DevOps Engineer,2,10,49.0,0
18757,Platform Engineer,2,5,57.0,0
15594,Admin,1,5,78.0,0
35999,Principle Architect,2,6,81.0,0
8947,Data Analyst,4,12,84.0,0
14459,Manager,1,3,,0
51237,Admin,1,2,48.0,0
40895,Data Analyst,1,7,83.0,0
8108,Principle Architect,1,8,57.0,0
43958,Platform Engineer,1,10,57.0,0
56478,Admin,2,2,66.0,0
21878,Data Scientist,1,7,78.0,0
27278,QA Engineer,1,13,58.0,0
55841,Principle Architect,1,7,83.0,0
78084,QA Engineer,1,1,52.0,0
71170,Software Engineer,1,2,82.0,0
67614,Admin,1,5,83.0,0
50074,Data Scientist,2,4,80.0,0
9088,Manager,1,8,63.0,0
55999,Data Analyst,1,2,52.0,0
47266,DevOps Engineer,2,3,42.0,0
8966,QA Engineer,1,3,58.0,0
37519,Data Analyst,1,4,70.0,0
7550,Software Engineer,1,3,86.0,0
33302,Data Engineer,2,5,71.0,1
17530,Software Engineer,1,1,49.0,1
24491,Data Scientist,1,3,52.0,0
56543,DevOps Engineer,1,10,58.0,0
76494,Admin,1,12,55.0,0
22831,Data Scientist,1,9,57.0,1
35059,Software Engineer,2,8,46.0,0
21393,Data Analyst,1,2,56.0,0
69534,Software Engineer,1,3,56.0,0
77078,Platform Engineer,1,10,56.0,0
35732,Principle Architect,1,7,84.0,0
27061,Principle Architect,4,1,82.0,0
72691,Manager,1,2,51.0,0
33518,Platform Engineer,3,3,68.0,0
23588,Platform Engineer,1,8,57.0,0
61249,Software Engineer,1,6,46.0,0
25877,Data Analyst,1,5,67.0,1
33514,Manager,3,6,44.0,0
46549,Data Analyst,1,11,60.0,0
31224,Software Engineer,1,6,82.0,0
55240,Software Engineer,1,11,57.0,0
14511,Data Analyst,1,2,77.0,0
66786,Data Scientist,1,3,77.0,0
22631,Principle Architect,2,9,48.0,0
3520,QA Engineer,1,4,79.0,0
9521,Data Analyst,1,3,67.0,0
50421,Software Engineer,1,9,71.0,0
53456,Software Engineer,1,4,48.0,0
17728,Principle Architect,1,1,50.0,0
57529,Principle Architect,1,15,55.0,0
45850,Data Scientist,1,14,48.0,0
11688,Manager,1,2,86.0,1
69300,Data Analyst,1,1,49.0,1
59233,Principle Architect,1,8,71.0,0
65830,QA Engineer,1,14,60.0,0
54037,QA Engineer,1,3,74.0,0
27676,Admin,1,3,77.0,0
12891,Data Analyst,2,7,48.0,0
61891,Data Scientist,1,3,,0
29307,Admin,1,7,56.0,0
42582,Data Engineer,1,9,49.0,0
11913,Data Engineer,1,20,50.0,0
15336,Admin,2,10,58.0,0
75320,Admin,2,5,89.0,1
3195,Admin,1,5,54.0,0
16720,Admin,1,5,87.0,0
34012,Data Engineer,2,4,67.0,0
38842,Software Engineer,2,9,85.0,0
4816,Principle Architect,1,2,58.0,0
60875,Data Analyst,1,1,58.0,0
52567,Data Engineer,1,4,79.0,0
60663,Software Engineer,1,2,46.0,0
15792,Data Analyst,1,4,57.0,0
71998,QA Engineer,1,5,69.0,0
48879,QA Engineer,2,3,62.0,0
76607,Data Scientist,1,4,83.0,0
47055,DevOps Engineer,1,3,51.0,0
45955,Platform Engineer,1,5,62.0,0
11388,Principle Architect,2,6,95.0,1
68514,Software Engineer,1,5,66.0,0
13944,Data Engineer,2,9,82.0,0
33034,Software Engineer,1,7,84.0,0
25050,Data Analyst,1,5,51.0,0
27534,Software Engineer,1,5,81.0,0
20606,Platform Engineer,1,5,68.0,0
47362,Principle Architect,1,4,86.0,0
28374,Platform Engineer,1,5,82.0,0
55908,Manager,1,1,44.0,0
21616,Data Engineer,1,5,49.0,0
22933,Principle Architect,2,3,85.0,0
35671,Principle Architect,2,5,82.0,0
28144,Manager,1,3,48.0,0
55127,Principle Architect,1,2,60.0,0
39932,Data Analyst,1,4,59.0,0
7036,Manager,1,3,46.0,0
19078,Data Engineer,1,3,58.0,0
27937,Principle Architect,1,4,48.0,0
23820,QA Engineer,2,1,53.0,0
76005,Data Analyst,1,3,51.0,1
8181,DevOps Engineer,1,2,,1
65496,Principle Architect,1,2,84.0,1
36345,Data Engineer,1,16,60.0,0
823,QA Engineer,2,3,47.0,0
66457,Data Analyst,1,3,59.0,0
66035,Platform Engineer,2,2,46.0,0
29855,Manager,1,3,55.0,0
78093,Data Scientist,1,7,52.0,0
31813,DevOps Engineer,1,9,79.0,0
1586,Data Engineer,1,6,71.0,0
26138,Admin,1,2,69.0,0
8553,Platform Engineer,1,1,49.0,0
24105,Admin,1,4,49.0,0
9918,Software Engineer,3,5,,1
30122,Data Scientist,1,1,78.0,0
9554,Data Engineer,1,6,75.0,0
33861,Data Scientist,1,2,59.0,0
16613,QA Engineer,2,8,,0
73653,Platform Engineer,1,3,46.0,0
71956,Data Engineer,1,10,79.0,0
70038,Data Analyst,3,2,71.0,0
41289,Admin,1,7,52.0,0
30411,Manager,1,7,55.0,0
7173,Software Engineer,1,7,51.0,0
39248,Data Scientist,2,5,52.0,0
30910,Principle Architect,1,3,71.0,0
59201,Data Engineer,1,1,83.0,0
63535,DevOps Engineer,2,6,78.0,1
58614,Data Analyst,1,5,49.0,1
21671,Data Scientist,1,3,48.0,0
40244,QA Engineer,1,2,47.0,0
7238,Manager,1,3,52.0,0
974,QA Engineer,1,9,51.0,0
50339,Admin,1,5,82.0,0
23906,Manager,2,5,82.0,0
7101,QA Engineer,3,5,81.0,0
24288,Data Analyst,1,3,62.0,0
42768,Platform Engineer,2,5,49.0,0
60473,Manager,1,4,84.0,0
33067,DevOps Engineer,3,9,76.0,0
76978,QA Engineer,1,10,49.0,0
74417,Data Scientist,1,5,85.0,0
9259,Platform Engineer,1,1,62.0,0
58061,Manager,1,7,56.0,1
53128,Principle Architect,1,3,,0
46948,Data Analyst,1,5,63.0,0
23229,Software Engineer,1,22,78.0,0
37182,Software Engineer,1,1,69.0,0
35021,Platform Engineer,1,2,52.0,0
33977,Admin,2,14,55.0,0
58526,Admin,2,6,81.0,0
38473,Data Scientist,1,2,64.0,0
15169,Platform Engineer,4,3,69.0,0
13766,DevOps Engineer,1,2,48.0,0
17256,Platform Engineer,1,8,62.0,0
2715,Data Engineer,2,2,49.0,0
31056,Data Engineer,1,8,51.0,0
66053,Data Scientist,1,2,60.0,0
594,Data Analyst,2,6,90.0,0
10558,Data Scientist,1,18,63.0,0
22171,QA Engineer,1,7,57.0,0
71983,Manager,2,3,63.0,0
15386,QA Engineer,1,9,80.0,0
32010,Platform Engineer,1,1,46.0,0
50650,Manager,2,8,54.0,0
42822,DevOps Engineer,1,7,77.0,0
25329,QA Engineer,2,4,73.0,0
8465,QA Engineer,2,7,79.0,0
37797,Data Engineer,1,5,67.0,0
5016,Admin,1,4,58.0,0
9384,Data Analyst,1,8,59.0,0
10852,Platform Engineer,1,9,48.0,0
64248,Platform Engineer,1,1,49.0,0
47101,Manager,1,12,47.0,0
24821,Manager,2,6,74.0,0
45937,Principle Architect,1,7,66.0,1
3304,DevOps Engineer,2,4,89.0,0
55000,DevOps Engineer,2,5,46.0,0
67248,Admin,1,1,48.0,0
18080,Data Analyst,1,18,79.0,0
48414,Data Analyst,1,11,98.0,1
20420,Principle Architect,1,8,62.0,0
41401,Data Analyst,1,9,51.0,1
17238,Admin,2,10,71.0,0
1783,Data Engineer,1,2,90.0,1
74259,Data Scientist,1,3,56.0,0
42203,Data Scientist,1,1,63.0,0
13595,Software Engineer,2,2,70.0,0
65887,Data Analyst,1,2,51.0,0
46991,Data Analyst,1,7,48.0,0
57534,Admin,1,14,49.0,0
51189,Data Analyst,2,8,59.0,0
47931,Admin,1,3,69.0,0
66846,Admin,2,4,48.0,0
45587,Software Engineer,1,14,49.0,0
60214,QA Engineer,1,4,47.0,0
36029,DevOps Engineer,1,6,,0
49931,Admin,1,4,50.0,0
65667,Software Engineer,1,8,54.0,0
43702,QA Engineer,1,7,62.0,0
60378,DevOps Engineer,1,4,71.0,0
57503,Data Analyst,1,3,49.0,0
40373,DevOps Engineer,2,5,57.0,0
49535,Data Analyst,1,3,51.0,0
61535,Data Scientist,1,3,49.0,0
52744,DevOps Engineer,2,4,47.0,0
46685,Data Engineer,1,3,85.0,1
47093,Admin,6,5,,0
71567,Data Scientist,1,4,62.0,1
72437,Data Analyst,3,7,79.0,0
22897,QA Engineer,1,3,57.0,0
55110,QA Engineer,1,5,47.0,0
66632,Software Engineer,1,2,78.0,0
71957,Data Scientist,1,8,51.0,0
42869,Manager,1,3,83.0,0
66306,Admin,1,22,60.0,0
37809,Data Analyst,2,5,75.0,0
7132,Manager,1,2,60.0,0
26917,Principle Architect,1,6,69.0,0
40080,Data Scientist,1,4,82.0,0
37108,Data Scientist,1,2,68.0,0
23790,Data Analyst,3,2,50.0,0
14325,QA Engineer,1,7,50.0,0
3544,Platform Engineer,1,1,83.0,0
33970,Admin,1,6,49.0,0
64752,Data Engineer,1,15,51.0,0
1125,Software Engineer,1,7,82.0,0
16700,Data Engineer,1,8,50.0,0
9522,Admin,1,11,66.0,0
48457,Manager,1,1,82.0,1
62115,Admin,1,3,85.0,0
14610,DevOps Engineer,1,14,73.0,0
57064,Manager,2,9,44.0,0
43998,Software Engineer,1,13,52.0,0
8552,DevOps Engineer,1,9,88.0,0
24831,Software Engineer,1,7,62.0,0
76948,Software Engineer,1,4,65.0,0
7498,Software Engineer,1,8,63.0,0
37621,QA Engineer,1,16,49.0,0
14303,DevOps Engineer,1,4,57.0,0
7338,Data Analyst,1,7,59.0,0
40279,Data Analyst,2,4,69.0,0
68157,Data Scientist,1,1,53.0,0
77617,Data Analyst,1,3,57.0,0
44751,Data Scientist,1,3,47.0,0
66312,DevOps Engineer,4,7,78.0,0
8914,Principle Architect,1,6,53.0,0
60535,Data Analyst,1,1,81.0,0
2437,DevOps Engineer,3,6,82.0,0
72880,QA Engineer,1,16,52.0,0
44087,Data Engineer,1,3,47.0,0
32059,Principle Architect,2,2,82.0,0
76111,Data Analyst,1,12,59.0,0
47271,Data Engineer,1,3,52.0,0
26414,Data Engineer,1,15,78.0,0
48851,Software Engineer,1,20,,0
66400,Admin,1,6,48.0,0
54983,Data Scientist,1,7,63.0,0
23786,Platform Engineer,1,9,87.0,0
19541,Platform Engineer,1,4,77.0,1
35356,Manager,1,1,52.0,1
75064,Admin,1,4,83.0,0
33014,QA Engineer,2,4,90.0,0
51315,Data Analyst,1,3,59.0,0
77147,Data Scientist,1,2,88.0,0
48450,Data Analyst,1,14,49.0,0
57823,Data Scientist,1,5,80.0,0
40541,DevOps Engineer,3,2,53.0,0
61109,Platform Engineer,2,2,85.0,0
58743,Software Engineer,1,2,51.0,0
69181,Manager,1,12,63.0,0
38009,Admin,1,3,59.0,0
38603,DevOps Engineer,1,6,51.0,0
63645,Data Engineer,1,4,62.0,0
12851,Data Engineer,1,14,63.0,0
45252,DevOps Engineer,1,7,78.0,0
29341,Data Engineer,1,2,63.0,0
29139,QA Engineer,1,16,60.0,0
57649,Data Analyst,1,4,59.0,0
69669,Data Engineer,1,4,50.0,0
22129,Data Scientist,4,4,83.0,0
41116,Data Analyst,1,3,80.0,0
